Timestamp,SystemCodeNumber,Latitude,Longitude,Capacity,Occupancy,QueueLength,TrafficLevel,VehicleWeight,IsSpecialDay,OccupancyRate
2016-08-10 13:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,991,8,2,0.5,0,0.319
2016-08-10 14:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,1058,7,2,1.0,0,0.341
2016-08-10 14:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1099,5,0,1.0,0,0.354
2016-08-10 14:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,1118,5,0,1.0,0,0.36
2016-08-10 15:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1118,3,0,1.0,0,0.36
2016-08-10 16:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,1122,2,0,1.5,0,0.362
2016-08-10 16:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1126,2,0,1.5,0,0.363
2016-09-10 08:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,528,3,0,1.5,1,0.17
2016-09-10 08:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,530,3,0,1.5,1,0.171
2016-09-10 09:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,535,4,0,1.0,1,0.172
2016-09-10 09:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,561,4,0,1.5,1,0.181
2016-09-10 09:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,577,4,0,0.5,1,0.186
2016-09-10 10:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,603,8,2,0.5,1,0.194
2016-09-10 11:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,624,8,0,1.0,1,0.201
2016-09-10 11:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,660,8,0,0.5,1,0.213
2016-09-10 11:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,668,8,0,1.0,1,0.215
2016-09-10 12:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,668,10,0,1.0,1,0.215
2016-09-10 13:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,677,11,2,0.5,1,0.218
2016-09-10 13:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,667,11,2,1.0,1,0.215
2016-09-10 14:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,696,6,0,0.5,1,0.224
2016-09-10 14:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,687,7,0,0.5,1,0.221
2016-09-10 15:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,689,4,0,1.5,1,0.222
2016-09-10 15:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,685,4,0,1.0,1,0.221
2016-09-10 16:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,654,4,0,0.5,1,0.211
2016-09-10 16:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,604,3,0,1.0,1,0.195
2016-10-10 08:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,540,2,0,0.5,0,0.174
2016-10-10 08:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,621,2,0,0.5,0,0.2
2016-10-10 09:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,755,3,0,1.0,0,0.243
2016-10-10 09:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,846,3,0,0.5,0,0.273
2016-10-10 10:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,945,3,0,0.5,0,0.305
2016-10-10 10:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1010,5,0,1.0,0,0.325
2016-10-10 10:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,1035,5,0,1.0,0,0.334
2016-10-10 11:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1068,8,2,0.5,0,0.344
2016-10-10 11:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,1081,9,2,1.0,0,0.348
2016-10-10 12:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1093,10,2,1.0,0,0.352
2016-10-10 13:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,1091,8,2,1.0,0,0.352
2016-10-10 13:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1082,5,0,1.0,0,0.349
2016-10-10 14:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,1072,6,2,1.0,0,0.345
2016-10-10 14:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1047,4,0,1.0,0,0.337
2016-10-10 14:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,1012,5,0,0.5,0,0.326
2016-10-10 15:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,956,3,0,1.0,0,0.308
2016-10-10 15:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,919,3,0,1.0,0,0.296
2016-10-10 16:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,841,2,0,1.0,0,0.271
2016-11-10 08:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,660,2,0,1.0,0,0.213
2016-11-10 08:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,727,2,0,1.0,0,0.234
2016-11-10 08:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,831,2,0,1.5,0,0.268
2016-11-10 09:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,958,4,0,1.0,0,0.309
2016-11-10 09:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,1042,3,0,1.0,0,0.336
2016-11-10 10:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1122,4,0,0.5,0,0.362
2016-11-10 10:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,1174,7,2,0.5,0,0.378
2016-11-10 11:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1217,6,0,0.5,0,0.392
2016-11-10 12:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,1259,9,2,0.5,0,0.406
2016-11-10 12:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1254,10,2,1.0,0,0.404
2016-11-10 13:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,1265,6,0,1.0,0,0.408
2016-11-10 13:31:00,Others-CCCPS98,26.14749998,91.72797778,3103,1254,8,2,0.5,0,0.404
2016-11-10 14:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,1238,5,0,1.0,0,0.399
2016-11-10 14:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1200,5,0,0.5,0,0.387
2016-11-10 15:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,1155,3,0,1.0,0,0.372
2016-11-10 15:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,1089,3,0,1.5,0,0.351
2016-11-10 16:01:00,Others-CCCPS98,26.14749998,91.72797778,3103,1017,3,0,1.0,0,0.328
2016-11-10 16:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,941,2,0,1.0,0,0.303
2016-12-10 08:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,679,3,0,0.5,0,0.219
2016-12-10 08:31:00,Others-CCCPS98,26.14749998,91.72797778,3103,747,3,0,1.0,0,0.241
2016-12-10 09:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,858,4,0,0.5,0,0.277
2016-12-10 09:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,926,3,0,1.0,0,0.298
2016-12-10 10:01:00,Others-CCCPS98,26.14749998,91.72797778,3103,1013,4,0,1.0,0,0.326
2016-12-10 10:31:00,Others-CCCPS98,26.14749998,91.72797778,3103,1087,4,0,1.0,0,0.35
2016-12-10 11:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,1136,6,0,1.0,0,0.366
2016-12-10 11:31:00,Others-CCCPS98,26.14749998,91.72797778,3103,1167,6,0,0.5,0,0.376
2016-12-10 12:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,1205,10,2,1.0,0,0.388
2016-12-10 12:31:00,Others-CCCPS98,26.14749998,91.72797778,3103,1226,9,2,1.0,0,0.395
2016-12-10 13:04:00,Others-CCCPS98,26.14749998,91.72797778,3103,1239,8,2,0.5,0,0.399
2016-12-10 13:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,1214,8,2,1.0,0,0.391
2016-12-10 14:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,1202,5,0,1.0,0,0.387
2016-12-10 14:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,1165,7,2,1.0,0,0.375
2016-12-10 15:01:00,Others-CCCPS98,26.14749998,91.72797778,3103,1140,3,0,1.0,0,0.367
2016-12-10 15:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1088,4,0,1.0,0,0.351
2016-12-10 15:57:00,Others-CCCPS98,26.14749998,91.72797778,3103,1050,2,0,1.0,0,0.338
2016-12-10 16:31:00,Others-CCCPS98,26.14749998,91.72797778,3103,961,3,0,0.5,0,0.31
2016-01-11 08:06:00,Others-CCCPS98,26.14749998,91.72797778,3103,592,3,0,1.0,0,0.191
2016-01-11 08:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,653,3,0,0.5,0,0.21
2016-01-11 09:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,777,2,0,1.0,0,0.25
2016-01-11 09:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,871,3,0,1.0,0,0.281
2016-01-11 10:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,996,3,0,0.5,0,0.321
2016-01-11 10:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1046,3,0,0.5,0,0.337
2016-01-11 11:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1103,8,2,1.0,0,0.355
2016-01-11 11:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1116,6,0,1.0,0,0.36
2016-01-11 12:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1161,9,2,1.5,0,0.374
2016-01-11 12:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1175,9,2,1.0,0,0.379
2016-01-11 13:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1189,9,2,1.5,0,0.383
2016-01-11 13:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1172,9,2,1.0,0,0.378
2016-01-11 14:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1154,5,0,1.0,0,0.372
2016-01-11 14:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1115,5,0,1.0,0,0.359
2016-01-11 15:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1063,4,0,1.0,0,0.343
2016-01-11 15:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1028,3,0,1.0,0,0.331
2016-01-11 16:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,961,2,0,0.5,0,0.31
2016-01-11 16:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,870,2,0,1.0,0,0.28
2016-02-11 07:56:00,Others-CCCPS98,26.14749998,91.72797778,3103,599,2,0,1.0,0,0.193
2016-02-11 08:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,698,2,0,1.0,0,0.225
2016-02-11 08:56:00,Others-CCCPS98,26.14749998,91.72797778,3103,774,3,0,0.5,0,0.249
2016-02-11 09:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,900,3,0,1.0,0,0.29
2016-02-11 09:56:00,Others-CCCPS98,26.14749998,91.72797778,3103,992,2,0,1.0,0,0.32
2016-02-11 10:29:00,Others-CCCPS98,26.14749998,91.72797778,3103,1059,3,0,1.0,0,0.341
2016-02-11 10:56:00,Others-CCCPS98,26.14749998,91.72797778,3103,1104,5,0,0.5,0,0.356
2016-02-11 11:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1153,6,0,1.0,0,0.372
2016-02-11 11:56:00,Others-CCCPS98,26.14749998,91.72797778,3103,1157,9,2,0.5,0,0.373
2016-02-11 12:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1182,9,2,0.5,0,0.381
2016-02-11 13:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,1221,9,2,1.0,0,0.393
2016-02-11 13:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1221,9,2,0.5,0,0.393
2016-02-11 14:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,1245,5,0,1.0,0,0.401
2016-02-11 14:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,1231,4,0,1.0,0,0.397
2016-02-11 14:56:00,Others-CCCPS98,26.14749998,91.72797778,3103,1197,7,2,1.5,0,0.386
2016-02-11 15:29:00,Others-CCCPS98,26.14749998,91.72797778,3103,1130,3,0,1.0,0,0.364
2016-02-11 16:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,1050,3,0,1.5,0,0.338
2016-02-11 16:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,979,2,0,1.0,0,0.316
2016-03-11 08:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,654,2,0,1.0,0,0.211
2016-03-11 08:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,753,3,0,1.5,0,0.243
2016-03-11 09:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,899,3,0,1.0,0,0.29
2016-03-11 09:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,974,2,0,1.0,0,0.314
2016-03-11 10:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1074,4,0,0.5,0,0.346
2016-03-11 10:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1105,4,0,1.0,0,0.356
2016-03-11 11:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1168,6,0,1.0,0,0.376
2016-03-11 11:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1185,8,2,1.5,0,0.382
2016-03-11 12:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1214,9,2,0.5,0,0.391
2016-03-11 12:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1243,6,0,0.5,0,0.401
2016-03-11 12:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1081,10,2,1.0,0,0.348
2016-03-11 13:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1106,8,2,0.5,0,0.356
2016-03-11 13:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1097,6,0,1.0,0,0.354
2016-03-11 14:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1074,5,0,1.0,0,0.346
2016-03-11 15:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1036,5,2,1.0,0,0.334
2016-03-11 15:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,976,3,0,1.0,0,0.315
2016-03-11 16:03:00,Others-CCCPS98,26.14749998,91.72797778,3103,935,2,0,1.0,0,0.301
2016-03-11 16:30:00,Others-CCCPS98,26.14749998,91.72797778,3103,904,3,0,0.5,0,0.291
2016-04-11 08:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,595,2,0,1.0,0,0.192
2016-04-11 08:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,658,2,0,1.5,0,0.212
2016-04-11 08:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,760,2,0,1.0,0,0.245
2016-04-11 09:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,828,2,0,0.5,0,0.267
2016-04-11 10:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,894,4,0,1.0,0,0.288
2016-04-11 10:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,928,4,0,0.5,0,0.299
2016-04-11 11:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,960,5,0,1.0,0,0.309
2016-04-11 11:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,994,5,0,1.0,0,0.32
2016-04-11 12:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1018,9,2,1.0,0,0.328
2016-04-11 12:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,1008,6,0,1.0,0,0.325
2016-04-11 13:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1020,8,2,1.0,0,0.329
2016-04-11 13:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1014,8,2,1.5,0,0.327
2016-04-11 13:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1036,9,2,1.0,0,0.334
2016-04-11 14:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1012,5,0,1.0,0,0.326
2016-04-11 15:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,979,3,0,1.0,0,0.316
2016-04-11 15:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,927,3,0,1.0,0,0.299
2016-04-11 16:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,900,3,0,0.5,0,0.29
2016-04-11 16:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,866,2,0,1.5,0,0.279
2016-05-11 08:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,438,2,0,1.0,0,0.141
2016-05-11 08:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,437,2,0,1.0,0,0.141
2016-05-11 08:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,441,2,0,0.5,0,0.142
2016-05-11 09:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,451,2,0,1.0,0,0.145
2016-05-11 09:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,476,3,0,1.0,0,0.153
2016-05-11 10:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,516,6,2,1.0,0,0.166
2016-05-11 10:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,557,6,2,1.0,0,0.18
2016-05-11 11:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,583,5,0,1.0,0,0.188
2016-05-11 12:06:00,Others-CCCPS98,26.14749998,91.72797778,3103,666,9,2,1.0,0,0.215
2016-05-11 12:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,694,9,2,1.5,0,0.224
2016-05-11 13:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,747,7,2,1.0,0,0.241
2016-05-11 13:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,849,9,2,1.0,0,0.274
2016-05-11 13:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,883,6,0,1.0,0,0.285
2016-05-11 14:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,905,4,0,1.0,0,0.292
2016-05-11 15:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,930,3,0,1.0,0,0.3
2016-05-11 15:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,933,3,0,1.0,0,0.301
2016-05-11 16:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,903,2,0,1.0,0,0.291
2016-05-11 16:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,853,2,0,1.0,0,0.275
2016-06-11 08:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,536,3,0,1.0,1,0.173
2016-06-11 08:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,540,3,0,1.0,1,0.174
2016-06-11 09:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,545,3,0,1.0,1,0.176
2016-06-11 09:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,537,4,0,1.0,1,0.173
2016-06-11 10:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,549,5,0,1.0,1,0.177
2016-06-11 10:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,560,4,0,1.0,1,0.18
2016-06-11 10:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,567,7,0,1.0,1,0.183
2016-06-11 11:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,594,7,0,1.0,1,0.191
2016-06-11 11:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,619,8,0,0.5,1,0.199
2016-06-11 12:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,605,11,2,1.0,1,0.195
2016-06-11 13:06:00,Others-CCCPS98,26.14749998,91.72797778,3103,666,10,2,1.0,1,0.215
2016-06-11 13:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,681,11,2,1.0,1,0.219
2016-06-11 13:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,708,8,0,1.0,1,0.228
2016-06-11 14:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,719,9,2,0.5,1,0.232
2016-06-11 15:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,717,5,0,1.0,1,0.231
2016-06-11 15:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,700,4,0,1.0,1,0.226
2016-06-11 15:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,661,4,0,0.5,1,0.213
2016-06-11 16:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,617,3,0,1.0,1,0.199
2016-07-11 08:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,515,3,0,1.0,0,0.166
2016-07-11 08:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,596,2,0,1.0,0,0.192
2016-07-11 08:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,741,2,0,0.5,0,0.239
2016-07-11 09:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,845,3,0,1.0,0,0.272
2016-07-11 09:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,944,3,0,1.0,0,0.304
2016-07-11 10:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1020,4,0,1.0,0,0.329
2016-07-11 10:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1078,5,0,1.0,0,0.347
2016-07-11 11:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1109,6,0,1.0,0,0.357
2016-07-11 11:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1135,8,2,1.0,0,0.366
2016-07-11 12:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1148,10,2,1.0,0,0.37
2016-07-11 12:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1128,7,0,0.5,0,0.364
2016-07-11 13:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,1146,8,2,1.0,0,0.369
2016-07-11 13:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1148,5,0,1.0,0,0.37
2016-07-11 14:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,1079,5,0,1.0,0,0.348
2016-07-11 15:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1036,5,2,1.0,0,0.334
2016-07-11 15:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,972,2,0,1.5,0,0.313
2016-07-11 16:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,914,2,0,1.0,0,0.295
2016-07-11 16:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,829,2,0,1.0,0,0.267
2016-08-11 07:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,655,2,0,1.0,0,0.211
2016-08-11 08:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,727,2,0,1.5,0,0.234
2016-08-11 08:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,829,2,0,1.0,0,0.267
2016-08-11 09:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,925,3,0,1.0,0,0.298
2016-08-11 09:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1038,3,0,1.0,0,0.335
2016-08-11 10:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,1133,5,0,1.0,0,0.365
2016-08-11 11:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1190,8,2,1.0,0,0.383
2016-08-11 11:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,1253,6,0,1.0,0,0.404
2016-08-11 11:59:00,Others-CCCPS98,26.14749998,91.72797778,3103,1286,6,0,1.0,0,0.414
2016-08-11 12:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1289,10,2,1.0,0,0.415
2016-08-11 13:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1322,9,2,1.0,0,0.426
2016-08-11 13:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,1314,9,2,1.0,0,0.423
2016-08-11 14:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1318,4,0,1.5,0,0.425
2016-08-11 14:26:00,Others-CCCPS98,26.14749998,91.72797778,3103,1278,4,0,1.0,0,0.412
2016-08-11 15:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1250,4,0,0.5,0,0.403
2016-08-11 15:33:00,Others-CCCPS98,26.14749998,91.72797778,3103,1183,2,0,1.0,0,0.381
2016-08-11 16:01:00,Others-CCCPS98,26.14749998,91.72797778,3103,1131,2,0,0.5,0,0.364
2016-08-11 16:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,1032,2,0,1.0,0,0.333
2016-09-11 08:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,669,2,0,1.0,0,0.216
2016-09-11 08:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,729,3,0,1.0,0,0.235
2016-09-11 09:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,841,3,0,1.0,0,0.271
2016-09-11 09:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,943,3,0,1.0,0,0.304
2016-09-11 10:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1028,3,0,0.5,0,0.331
2016-09-11 10:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1093,4,0,1.0,0,0.352
2016-09-11 11:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1166,6,0,1.0,0,0.376
2016-09-11 11:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1214,5,0,1.0,0,0.391
2016-09-11 12:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1228,9,2,1.0,0,0.396
2016-09-11 12:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1257,10,2,0.5,0,0.405
2016-09-11 13:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1288,9,2,0.5,0,0.415
2016-09-11 13:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1287,8,2,0.5,0,0.415
2016-09-11 14:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1271,4,0,1.0,0,0.41
2016-09-11 14:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1254,5,0,1.0,0,0.404
2016-09-11 15:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1212,4,0,1.5,0,0.391
2016-09-11 15:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,1152,3,0,1.0,0,0.371
2016-09-11 16:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1088,2,0,1.0,0,0.351
2016-09-11 16:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,975,3,0,1.0,0,0.314
2016-10-11 08:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,711,2,0,1.0,0,0.229
2016-10-11 08:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,831,2,0,0.5,0,0.268
2016-10-11 09:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,935,3,0,1.0,0,0.301
2016-10-11 09:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1013,3,0,1.0,0,0.326
2016-10-11 10:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1110,3,0,1.5,0,0.358
2016-10-11 10:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1167,4,0,1.0,0,0.376
2016-10-11 11:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1215,8,2,1.0,0,0.392
2016-10-11 11:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1252,6,0,1.0,0,0.403
2016-10-11 12:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1302,6,0,1.0,0,0.42
2016-10-11 12:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1321,10,2,1.0,0,0.426
2016-10-11 13:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1139,8,2,1.0,0,0.367
2016-10-11 13:34:00,Others-CCCPS98,26.14749998,91.72797778,3103,1156,8,2,1.0,0,0.373
2016-10-11 14:00:00,Others-CCCPS98,26.14749998,91.72797778,3103,1136,5,0,1.0,0,0.366
2016-10-11 14:27:00,Others-CCCPS98,26.14749998,91.72797778,3103,1089,5,0,1.5,0,0.351
